customer_id,customer_name,invoice_date,invoice_id,discount_percent
11913,Mary Hines,06/08/2022,11914,1
11915,Jacob Pierce,04/08/2022,11916,7
11917,Selena Lewis,06/17/2022,11918,5
11919,Kristen Wilcox,03/12/2022,11920,4
11921,Robert Kline,04/24/2022,11922,4
11923,Kayla Alvarez,01/31/2023,11924,2
11925,Jennifer Robertson,01/18/2022,11926,2
11927,Barbara Smith,05/16/2023,11928,4
11929,Kari Johnson,11/17/2022,11930,1
11931,Jessica Wong,11/03/2022,11932,6
11933,Craig Jensen,04/20/2022,11934,5
11935,Doris Villanueva,03/24/2023,11936,4
11937,Julia Barber,04/02/2022,11938,3
11939,Christopher Roth,02/04/2022,11940,8
11941,Kimberly Fisher,09/26/2022,11942,2
11943,Tara Williams,05/11/2023,11944,4
11945,Sean Oneal,03/06/2022,11946,9
11947,Dana Larsen,02/17/2023,11948,3
11949,Joyce Bush,09/11/2022,11950,5
11951,Ashley Hernandez,02/15/2022,11952,1
11953,Gregory Brown,08/04/2022,11954,1
11955,Beverly Morales,08/21/2022,11956,6
11957,Elizabeth Ray,05/20/2023,11958,1
11959,Shelley Chambers,09/21/2022,11960,6
11961,Timothy Daugherty,04/25/2022,11962,2
11963,Autumn Villegas,05/21/2023,11964,2
11965,John Macias,09/27/2022,11966,3
11967,James Nichols,06/08/2022,11968,8
11969,Michael Graham,01/10/2023,11970,1
11971,Emily Dunn,03/18/2022,11972,4
11973,Jonathan Munoz,05/06/2022,11974,9
11975,Kenneth Ramirez,03/08/2023,11976,7
11977,Stacy Shaffer,12/04/2022,11978,8
11979,Austin Boyle,05/05/2023,11980,4
11981,Bryan Watkins,05/01/2023,11982,6
11983,Monica Lester,02/01/2023,11984,3
11985,Mark Stuart,08/06/2022,11986,9
11987,Johnathan Krause,02/16/2022,11988,7
11989,Lori Thomas,03/24/2023,11990,4
11991,Michael Weber,02/09/2023,11992,3
11993,Robert Wright,03/10/2023,11994,6
11995,Hannah Webb,04/20/2023,11996,7
11997,Cassie Allen,06/06/2022,11998,4
11999,Samantha Dean,07/20/2022,12000,5
12001,Colleen Gordon,02/27/2023,12002,7
12003,Heather Spence,04/16/2022,12004,8
12005,David White,01/11/2022,12006,3
12007,Amber Hernandez,07/18/2022,12008,3
12009,Jared Lee,06/24/2022,12010,7
12011,Jesse Suarez,06/15/2022,12012,9
12013,Molly Camacho,01/08/2023,12014,8
12015,Matthew Wells,03/06/2023,12016,8
12017,Ashley Holder,04/06/2022,12018,8
12019,Maureen Porter,01/29/2023,12020,1
12021,Ryan Rice,01/02/2022,12022,8
12023,Alexis White,12/30/2022,12024,5
12025,Samantha Perkins,01/15/2022,12026,2
12027,Michelle Ward,04/29/2023,12028,8
12029,Angela Colon,02/10/2022,12030,6
12031,Maria Barrett,12/18/2022,12032,1
12033,Wendy Chen,12/06/2022,12034,9
12035,Cristina Mitchell,05/02/2023,12036,7
12037,Melissa Byrd,04/15/2023,12038,7
12039,Sandra Cline,01/18/2023,12040,1
12041,Sabrina Armstrong,08/03/2022,12042,5
12043,Luke Brennan,06/17/2022,12044,2
12045,Kathleen Austin,05/20/2022,12046,3
12047,Katherine Bates,04/30/2022,12048,1
12049,Kyle Brown,08/18/2022,12050,8
12051,Angelica Ramirez,02/11/2022,12052,2
12053,Jonathan White,02/20/2022,12054,6
12055,Christopher Richardson,05/30/2022,12056,6
12057,Robert Thomas,07/02/2022,12058,4
12059,Kelly Pope,02/15/2023,12060,1
12061,Antonio Mcguire,04/23/2022,12062,1
12063,Erin Allen,07/10/2022,12064,4
12065,Anthony Williams,08/08/2022,12066,9
12067,Terry Marquez,02/15/2022,12068,5
12069,Kelly Sullivan,12/04/2022,12070,3
12071,Laura Neal,05/13/2022,12072,8
12073,Cameron Martin,08/11/2022,12074,3
12075,Stephen Diaz,03/01/2023,12076,6
12077,Ashley Ashley,03/16/2023,12078,3
12079,Antonio Munoz,08/03/2022,12080,1
12081,Andrew Scott,01/22/2022,12082,2
12083,Lawrence Thompson,01/11/2023,12084,5
12085,Alexander Williams,03/22/2023,12086,6
12087,Carol Escobar,07/10/2022,12088,1
12089,Juan Carter,05/18/2023,12090,3
12091,Joseph Jones,01/18/2023,12092,4
12093,Katrina Moore,03/08/2022,12094,7
12095,Kenneth Riley,12/09/2022,12096,2
12097,Dalton Johnson,09/19/2022,12098,5
12099,Debbie Davis,02/15/2022,12100,6
12101,Angela Collins,01/20/2022,12102,9
12103,Andrea Thompson,04/12/2022,12104,7
12105,Steven Flores,09/24/2022,12106,7
12107,Katrina Porter,11/12/2022,12108,7
12109,Kim Sanders,03/06/2023,12110,5
12111,Kenneth Collier,05/02/2023,12112,5
12113,Carla Johnson,03/29/2022,12114,4
12115,Monica Owens,01/30/2023,12116,4
12117,Tara Calhoun,10/14/2022,12118,9
12119,Sandra Hernandez,10/19/2022,12120,2
12121,Joseph Hicks,07/30/2022,12122,2
12123,Courtney Anderson,12/01/2022,12124,8
12125,Mary Wilson,02/05/2023,12126,5
12127,Jennifer Love,03/20/2023,12128,6
12129,Anthony Davis,07/03/2022,12130,7
12131,Pamela Chan,11/04/2022,12132,6
12133,Joseph Delgado,01/21/2022,12134,4
12135,Lauren Bell,05/17/2023,12136,9
12137,Courtney Brown,06/09/2022,12138,8
12139,Jennifer Hayes,10/07/2022,12140,1
12141,Mariah Phillips,08/04/2022,12142,3
12143,Gavin Williams,04/07/2023,12144,1
12145,Jessica Flores,01/05/2022,12146,9
12147,Travis Dunlap,12/15/2022,12148,8
12149,Stacy Davis,02/21/2022,12150,7
12151,Molly Williams,04/15/2022,12152,3
12153,David House,11/03/2022,12154,6
12155,Katherine Brown,07/01/2022,12156,3
12157,Robert Evans,04/24/2022,12158,8
12159,Damon Larsen,09/11/2022,12160,8
12161,Todd White,03/29/2023,12162,1
12163,Emily Smith,01/23/2023,12164,1
12165,Sandra Pearson,04/24/2023,12166,2
12167,Amanda Hurley,10/15/2022,12168,8
12169,Kaylee Leonard,01/08/2023,12170,8
12171,Kevin Walker,05/22/2023,12172,8
12173,Douglas Moran,06/04/2022,12174,2
12175,Brian Crawford,04/07/2023,12176,6
12177,Ray Bernard,06/02/2022,12178,6
12179,Daniel Howell,03/24/2022,12180,8
12181,Scott White,02/15/2023,12182,7
12183,Michael Brandt,02/03/2023,12184,8
12185,Sarah Fowler,02/27/2022,12186,4
12187,Paula Henderson,02/28/2022,12188,3
12189,Scott Harris,01/08/2023,12190,9
12191,Colleen Abbott,09/27/2022,12192,2
12193,Jimmy Johnson,08/16/2022,12194,2
12195,Sarah Gonzales,01/11/2023,12196,4
12197,Sherry Cooke,01/24/2023,12198,3
12199,Lauren Smith,03/20/2023,12200,7
12201,Yvonne Lyons,03/22/2022,12202,8
12203,Tiffany Murphy,04/17/2022,12204,5
12205,Carl Knight,07/12/2022,12206,2
12207,Shirley Butler,03/27/2022,12208,6
12209,David Sanders,01/30/2022,12210,4
12211,Derek Shepherd,01/19/2023,12212,4
12213,Robert Meyer,06/09/2022,12214,2
12215,Dana Garcia,06/13/2022,12216,2
12217,Bryan Schwartz,07/01/2022,12218,9
12219,Jocelyn Morris,07/03/2022,12220,6
12221,Jennifer Cooper,02/26/2022,12222,5
12223,Victor Harrison,05/06/2022,12224,7
12225,Jennifer Williams,11/18/2022,12226,5
12227,Ruben Garcia,06/20/2022,12228,4
12229,Jacob Butler,04/01/2022,12230,9
12231,Brandon Evans,02/05/2022,12232,9
12233,Margaret Bailey,10/31/2022,12234,8
12235,Mason Rosario,03/22/2023,12236,5
12237,Christopher Pena,03/18/2022,12238,6
12239,Susan Smith,01/22/2022,12240,3
12241,Nicole Gonzalez,12/31/2022,12242,5
12243,Lisa Johnson,02/21/2022,12244,9
12245,Matthew Kent,03/06/2023,12246,9
12247,Julie Lynch,03/28/2023,12248,7
12249,Darius Curry,01/02/2022,12250,5
12251,Grant Glover,11/04/2022,12252,3
12253,Kara Owen,01/14/2022,12254,7
12255,Kirk Robinson,03/23/2022,12256,4
12257,David Combs,10/01/2022,12258,6
12259,Joseph Martinez,02/10/2022,12260,5
12261,Christopher Lee,05/02/2022,12262,3
12263,Sharon Edwards,07/05/2022,12264,2
12265,Patricia Olson,06/24/2022,12266,1
12267,Curtis Rodriguez,02/08/2023,12268,3
12269,Gregory Perez,04/25/2023,12270,4
12271,Michael Jones,05/01/2023,12272,7
12273,Kristen Buck,01/22/2022,12274,6
12275,David Kelly,08/02/2022,12276,6
12277,Lauren Aguirre,11/29/2022,12278,4
12279,Jeremy Holland,11/27/2022,12280,2
12281,Joseph Young,05/30/2022,12282,1
12283,Timothy Moore,08/17/2022,12284,5
12285,Lisa Mooney,04/20/2022,12286,8
12287,Janet Snyder,04/24/2023,12288,1
12289,Amber Lopez,05/07/2022,12290,7
12291,Kevin Porter,02/18/2022,12292,8
12293,Randy Hardy,03/27/2022,12294,5
12295,Tammy Franco,09/10/2022,12296,4
12297,Christian Cooper,10/15/2022,12298,9
12299,Michael Miller,05/12/2022,12300,3
12301,Theresa Smith,08/22/2022,12302,8
12303,Meghan Cook,12/01/2022,12304,7
12305,Melissa Cooper,10/18/2022,12306,1
12307,Sandra Mayer,10/15/2022,12308,7
12309,Dustin Brown,02/22/2023,12310,8
12311,Christopher Jones,12/06/2022,12312,3
12313,Dale Dyer,01/09/2022,12314,9
12315,Lance Shaw,08/25/2022,12316,9
12317,Jessica Wilson,01/01/2022,12318,9
12319,Cassidy David,11/19/2022,12320,9
12321,Richard Adams,12/04/2022,12322,8
12323,Alexander Santana,04/10/2023,12324,3
12325,John Mcconnell,10/22/2022,12326,7
12327,Amanda Taylor,12/01/2022,12328,9
12329,Phyllis Rodriguez,04/12/2023,12330,6
12331,Tammy Friedman,10/29/2022,12332,8
12333,Adam Johnson,01/31/2022,12334,1
12335,Haley Randolph,05/15/2023,12336,9
12337,Michelle Liu,02/24/2023,12338,5
12339,Jackson Williams,02/20/2022,12340,9
12341,Scott Miles,08/30/2022,12342,6
12343,Robin Pierce,08/13/2022,12344,6
12345,Jaime Reed,03/30/2022,12346,5
12347,Jennifer Carter,07/16/2022,12348,7
12349,Paige Hanna,04/20/2022,12350,3
12351,Haley Woods,01/18/2022,12352,9
12353,Jane Wheeler,12/20/2022,12354,9
12355,Christine Wood,03/17/2022,12356,5
12357,Gloria Thompson,06/21/2022,12358,5
12359,Steven Lamb,03/05/2023,12360,2
12361,Jeremy Thomas,07/29/2022,12362,7
12363,Edward Douglas,05/07/2023,12364,3
12365,Steven Williams,05/05/2022,12366,1
12367,Jacob Burns,04/22/2023,12368,5
12369,Donna Schaefer,05/21/2023,12370,7
12371,David Malone,03/27/2023,12372,1
12373,Nicole Edwards,12/12/2022,12374,4
12375,Michael Clements,09/22/2022,12376,2
12377,Jack Neal,01/18/2023,12378,1
12379,Ryan Yang,05/02/2023,12380,5
12381,Laura Jackson,12/18/2022,12382,4
12383,Michael Smith,09/04/2022,12384,6
12385,Gregory Ortiz,01/20/2023,12386,8
12387,Robert Patel,12/09/2022,12388,2
12389,Danny King,10/16/2022,12390,7
12391,Megan Monroe,03/01/2022,12392,3
12393,Darlene Lamb,06/12/2022,12394,8
12395,Mckenzie Gomez,01/04/2023,12396,2
12397,Danielle Casey,04/18/2023,12398,8
12399,Thomas Haas,02/20/2022,12400,5
12401,Jasmine Johnson,07/20/2022,12402,8
12403,Robert Thomas,10/07/2022,12404,4
12405,Richard Kelly,09/17/2022,12406,5
12407,Eddie Cook,04/19/2022,12408,8
12409,Kara Mcneil,04/10/2022,12410,8
12411,Kimberly Castaneda,08/13/2022,12412,8
12413,Janet White,11/13/2022,12414,9
12415,Gary Cross,04/09/2023,12416,1
12417,Eric Eaton,03/25/2023,12418,7
12419,Danielle Butler,02/01/2023,12420,8
12421,Jasmine Scott,05/04/2023,12422,7
12423,Robert Fox,05/23/2022,12424,5
12425,Kimberly Mcgrath,05/06/2023,12426,3
12427,James Bryant,12/07/2022,12428,1
12429,Daniel Ibarra,07/08/2022,12430,5
12431,Jane Schaefer,03/12/2022,12432,8
12433,Teresa Soto,01/17/2022,12434,4
12435,Carrie Baker,05/11/2023,12436,6
12437,Patrick Crane,04/08/2022,12438,9
12439,Jessica Smith,02/02/2022,12440,7
12441,Lauren Clark,05/11/2023,12442,2
12443,Ronald Ruiz,07/02/2022,12444,5
12445,Tamara Ponce,01/27/2023,12446,4
12447,Timothy Barrett,03/27/2023,12448,4
12449,Amanda Simpson,03/13/2023,12450,3
12451,Victor Frederick,03/07/2023,12452,5
12453,Melissa Bean,04/09/2022,12454,4
12455,Michele Cummings,05/01/2023,12456,2
12457,Patrick Smith,01/19/2022,12458,6
12459,Kerry Stewart,07/06/2022,12460,2
12461,Alicia Clay,03/02/2022,12462,5
12463,Angelica James,01/17/2023,12464,9
12465,Aaron Davies,02/03/2023,12466,2
12467,Timothy Davis,04/15/2023,12468,8
12469,Joshua Thomas,07/24/2022,12470,4
12471,Tom Simmons,01/15/2023,12472,6
12473,Keith Hernandez,03/01/2023,12474,4
12475,Joshua Scott,10/13/2022,12476,2
12477,Tina Hernandez,06/22/2022,12478,6
12479,Christian King,03/25/2022,12480,5
12481,Jeffrey Bernard,01/02/2022,12482,1
12483,Matthew Carson,10/20/2022,12484,5
12485,John Martin,05/08/2023,12486,3
12487,Brenda Coleman,09/29/2022,12488,2
12489,Samantha Murphy,01/18/2023,12490,1
12491,Cynthia Tanner,01/12/2023,12492,9
12493,Olivia Reyes,04/19/2022,12494,7
12495,Joseph Johnson,07/16/2022,12496,9
12497,Terrance Bray,11/07/2022,12498,9
12499,William Morgan,01/17/2022,12500,3
12501,Patrick Manning,10/20/2022,12502,6
12503,Joseph Miller,02/09/2023,12504,9
12505,Paul Frye,09/23/2022,12506,1
12507,Elizabeth Oconnell,01/01/2023,12508,9
12509,Pamela Hale,01/17/2023,12510,9
12511,Nicholas Mitchell,04/24/2023,12512,2
12513,Brian Hill,01/22/2023,12514,1
12515,Kevin Khan,05/30/2022,12516,2
12517,Kenneth Boyd,11/16/2022,12518,6
12519,Caitlin Parks,08/06/2022,12520,4
12521,Michael Krueger,03/27/2023,12522,2
12523,Cassie Strickland,05/06/2023,12524,7
12525,Haley Mason,10/10/2022,12526,2
12527,Mitchell Bright,09/09/2022,12528,7
12529,Lindsey Paul,08/18/2022,12530,2
12531,Jennifer Rodriguez,08/23/2022,12532,6
12533,Nicholas Guerra,01/05/2023,12534,1
12535,Carolyn Roberts,06/18/2022,12536,6
12537,Donna Burke,02/22/2023,12538,6
12539,Trevor Riley,09/25/2022,12540,3
12541,Megan Harper,07/08/2022,12542,3
12543,Linda Bell,04/01/2023,12544,5
12545,Erin Mercer,08/25/2022,12546,9
12547,Mark Guzman,10/02/2022,12548,5
12549,Kimberly Mcdonald,09/26/2022,12550,8
12551,Brandy Montgomery,01/29/2023,12552,6
12553,Nathan Adams,05/01/2023,12554,4
12555,Mackenzie Williams,10/16/2022,12556,4
12557,Kendra King,06/12/2022,12558,3
12559,Cynthia Garcia,02/25/2023,12560,9
12561,Crystal Bentley,05/03/2022,12562,6
12563,Emily Garcia,03/31/2022,12564,4
12565,Julie Stevenson,12/14/2022,12566,5
12567,Laurie Harris,07/01/2022,12568,8
12569,Tyler Sanchez,03/26/2023,12570,7
12571,Drew Tucker,04/15/2022,12572,7
12573,Andrew Delgado,01/31/2022,12574,7
12575,Angela Smith,02/01/2022,12576,7
12577,Julie Williams,02/11/2023,12578,2
12579,Larry Johnson,08/19/2022,12580,9
12581,Victor Malone,02/22/2022,12582,7
12583,Jeremy Walker,09/22/2022,12584,8
12585,Nicole Wright,11/03/2022,12586,8
12587,Willie Hill,02/23/2022,12588,2
12589,Rhonda Macdonald,08/31/2022,12590,8
12591,Daniel Griffin,02/04/2022,12592,5
12593,Megan Webster,11/18/2022,12594,1
12595,Joshua Rose,04/17/2022,12596,9
12597,Denise Boone,07/04/2022,12598,8
12599,Joshua Richardson,08/21/2022,12600,1
12601,Tami Mckenzie,05/29/2022,12602,6
12603,Mariah Lane,05/19/2023,12604,2
12605,Samuel Johnson,08/01/2022,12606,5
12607,Alex Adams,06/30/2022,12608,7
12609,Deborah Graham,03/27/2023,12610,2
12611,Kathleen Cummings,01/30/2023,12612,7
12613,Heather Small,02/01/2023,12614,5
12615,Danielle Levy,10/14/2022,12616,3
12617,Amy Rogers,08/18/2022,12618,6
12619,Alexander Cardenas,05/10/2023,12620,7
12621,Nicholas Chang,10/25/2022,12622,1
12623,Susan Johnson,04/12/2022,12624,6
12625,Matthew Smith,11/01/2022,12626,1
12627,Kyle Melton,05/03/2023,12628,8
12629,Michael Underwood,11/23/2022,12630,2
12631,Monica Gross,06/26/2022,12632,8
12633,Hunter Rodgers,11/18/2022,12634,8
12635,Christopher Morris,04/13/2023,12636,9
12637,Nicholas Robinson,02/27/2023,12638,7
12639,Kyle Obrien,01/12/2022,12640,6
12641,Paula Alvarez,12/15/2022,12642,3
12643,Bradley Perez,08/10/2022,12644,9
12645,Jessica Weber,08/12/2022,12646,4
12647,Rachel Shaw,02/27/2023,12648,7
12649,Julie Rosales,06/09/2022,12650,3
12651,Carolyn White,02/14/2023,12652,7
12653,Jon Anthony,04/11/2023,12654,1
12655,Maria Jordan,06/08/2022,12656,4
12657,James Lee,12/25/2022,12658,9
12659,Mariah Campbell,03/29/2022,12660,1
12661,Robert Wilson,03/23/2023,12662,8
12663,Martin Harris,06/28/2022,12664,4
12665,William Wilkins,02/14/2022,12666,1
12667,Ronald Thomas,01/18/2023,12668,1
12669,Christina Griffith,07/24/2022,12670,3
12671,Bryan Brown,02/01/2023,12672,1
12673,Stanley Johnson,05/14/2022,12674,3
12675,Erica Lynch,04/24/2023,12676,9
12677,Bryan Grant,01/13/2022,12678,2
12679,Robert Myers,08/01/2022,12680,6
12681,Marcus King,02/06/2022,12682,6
12683,Mathew Rangel,12/17/2022,12684,2
12685,Stacy Zimmerman,03/13/2023,12686,7
12687,Jessica Sanchez,12/23/2022,12688,4
12689,Theresa Schmidt,02/01/2022,12690,2
12691,Eugene Fernandez,08/24/2022,12692,9
12693,Tiffany Richardson,08/11/2022,12694,1
12695,Lori Valdez,04/10/2023,12696,8
12697,Kathy Vasquez,01/09/2022,12698,3
12699,John Scott,01/08/2022,12700,5
12701,Melissa Montgomery,06/24/2022,12702,3
12703,Kevin Bernard,05/11/2022,12704,2
12705,Lisa Allison,10/26/2022,12706,6
12707,Stephanie Stephens,11/11/2022,12708,9
12709,Todd Wilson,07/01/2022,12710,1
12711,Steven Hill,04/23/2022,12712,4
12713,Eileen Henderson,11/13/2022,12714,1
12715,Justin Harding,03/11/2022,12716,1
12717,Jacob Gonzalez,02/21/2023,12718,9
12719,Richard Mendez,08/13/2022,12720,4
12721,Ashley Walker,03/20/2022,12722,2
12723,Melissa Patel,01/11/2023,12724,3
12725,Alex Wang,06/13/2022,12726,3
12727,Kenneth Holden,11/28/2022,12728,1
12729,Gabriela Brooks,10/06/2022,12730,7
12731,Aaron Tate,04/16/2022,12732,7
12733,Raymond Lopez,01/02/2023,12734,5
12735,Ashley Johnson,08/30/2022,12736,7
12737,John Chapman,07/18/2022,12738,9
12739,Dennis Christian,05/03/2023,12740,6
12741,Bobby Montgomery,02/04/2022,12742,2
12743,Laura Jensen,08/21/2022,12744,6
12745,Jamie Wilson,03/09/2022,12746,9
12747,Kevin Owens,04/21/2022,12748,6
12749,Gilbert Martinez,06/24/2022,12750,7
12751,Tanner Morris,03/11/2022,12752,3
12753,Laura Peterson,05/21/2022,12754,5
12755,Donald Walton,08/09/2022,12756,9
12757,Emily Gomez,07/11/2022,12758,2
12759,Ronald Martin,06/01/2022,12760,9
12761,Michael Clark,03/09/2023,12762,4
12763,Steven Perez,04/19/2023,12764,4
12765,Karen Hernandez,05/28/2022,12766,6
12767,Brian Nielsen,01/01/2023,12768,1
12769,Jesse Huerta,11/17/2022,12770,1
12771,Sean Spencer,02/27/2022,12772,5
12773,Michael Matthews,12/31/2022,12774,5
12775,Maria Martinez,02/21/2023,12776,4
12777,Victoria Fisher,01/06/2022,12778,1
12779,Felicia Murray,12/29/2022,12780,1
12781,Michael Adams,05/20/2023,12782,9
12783,Michael Lopez,12/28/2022,12784,1
12785,Sarah Middleton,08/06/2022,12786,6
12787,Elizabeth Mueller,04/29/2022,12788,1
12789,Kathryn Patel,08/05/2022,12790,7
12791,Deborah Gonzalez,01/28/2022,12792,4
12793,Kaitlyn Smith,03/28/2022,12794,7
12795,Julie Perez,07/16/2022,12796,3
12797,Taylor Hanson,05/02/2023,12798,7
12799,Michael Alvarez,10/12/2022,12800,9
12801,Aaron Baxter,05/22/2022,12802,4
12803,Jay Dorsey,10/20/2022,12804,7
12805,Matthew Thompson,02/28/2023,12806,2
12807,Leah Hall,04/09/2023,12808,9
12809,William Burns,05/04/2022,12810,6
12811,Vanessa Brandt,03/02/2023,12812,9
12813,Chelsea King,11/16/2022,12814,7
12815,Stacy White,08/19/2022,12816,8
12817,Richard West,06/10/2022,12818,3
12819,Cynthia Garcia,07/25/2022,12820,9
12821,Lisa Meyers,05/09/2023,12822,5
12823,Wayne Lawrence,04/23/2022,12824,8
12825,Robert Woodard,05/25/2022,12826,6
12827,Michelle Kramer,05/04/2022,12828,5
12829,Lisa Davidson,05/25/2022,12830,3
12831,Rhonda Knight,11/28/2022,12832,6
12833,Sarah Walker,04/27/2023,12834,4
12835,Stephen Lindsey,05/03/2023,12836,9
12837,Tammy Roach,08/21/2022,12838,2
12839,Bonnie Holloway,12/04/2022,12840,4
12841,David Duncan,06/18/2022,12842,1
12843,Lori Salazar,02/16/2023,12844,4
12845,Jean Fisher,08/17/2022,12846,9
12847,Carla Brown,12/06/2022,12848,3
12849,Harry Thompson,12/19/2022,12850,8
12851,Michele Dunn,10/30/2022,12852,9
12853,Ricky Maxwell,03/07/2023,12854,9
12855,Traci Johnson,03/13/2023,12856,2
12857,Andrew Roach,07/04/2022,12858,8
12859,Erin Johnson,03/27/2023,12860,8
12861,Natalie Garcia,02/05/2023,12862,5
12863,Taylor Torres,05/02/2023,12864,9
12865,Taylor Rosales,03/22/2022,12866,8
12867,Nathan Anderson,07/23/2022,12868,7
12869,Heidi Peterson,07/15/2022,12870,9
12871,Donald Walters,07/31/2022,12872,5
12873,Theodore Price,02/20/2023,12874,1
12875,Debra Kerr,12/08/2022,12876,9
12877,Derek Wang,07/12/2022,12878,1
12879,Nicholas Baker,07/21/2022,12880,9
12881,Jordan Reynolds,11/30/2022,12882,6
12883,John Meyers,10/17/2022,12884,2
12885,Meghan Ibarra,04/25/2023,12886,3
12887,Deanna Mccarty,08/06/2022,12888,2
12889,Kayla Stafford,04/03/2023,12890,7
12891,Donna Palmer,06/29/2022,12892,7
12893,Jeffrey Kirk,03/22/2022,12894,9
12895,Margaret Underwood,03/31/2023,12896,2
12897,Harold Snyder,01/08/2022,12898,8
12899,John Wright,04/25/2023,12900,8
12901,Laura Webb,04/08/2022,12902,2
12903,Dylan Greene,09/03/2022,12904,7
12905,Tabitha Reyes,10/22/2022,12906,6
12907,Jordan Strickland,03/17/2023,12908,4
12909,Robert Moore,02/14/2023,12910,8
12911,Matthew Smith,03/22/2022,12912,7
12913,Willie Nash,10/03/2022,12914,9
12915,Amanda Huff,01/27/2023,12916,7
12917,Kristina Lopez,07/20/2022,12918,5
12919,Lauren Cooper,12/27/2022,12920,1
12921,Amanda Gomez,12/15/2022,12922,6
12923,Joseph Lara,04/05/2023,12924,8
12925,Jessica Johnson,09/20/2022,12926,3
12927,Wesley Cameron,05/10/2023,12928,8
12929,Jordan Butler,05/08/2022,12930,3
12931,Tiffany Ingram,02/22/2022,12932,4
12933,Rachel Powell,04/19/2022,12934,4
12935,Martin Golden,08/21/2022,12936,6
12937,Leon Ellison,09/25/2022,12938,2
12939,Jeffrey Wood,02/02/2022,12940,5
12941,James Smith,02/04/2023,12942,6
12943,Aaron Russell,12/08/2022,12944,4
12945,Donald Ponce,09/03/2022,12946,4
12947,Scott Morrow,09/17/2022,12948,1
12949,Makayla Fuller,04/23/2022,12950,9
12951,David Freeman,11/21/2022,12952,1
12953,Wendy Marshall,10/01/2022,12954,2
12955,Angela Ryan,05/02/2023,12956,8
12957,Kelly Mendez,05/26/2022,12958,7
12959,Julia Martinez,04/27/2022,12960,6
12961,Cynthia Rodriguez,05/02/2022,12962,9
12963,Danielle Palmer,01/01/2022,12964,1
12965,Tina Anderson,05/31/2022,12966,5
12967,Thomas Peterson,12/04/2022,12968,1
12969,Joseph Perez,07/28/2022,12970,2
12971,Sarah Romero,06/14/2022,12972,5
12973,Samantha Reynolds,03/24/2023,12974,7
12975,Gregory Smith,03/23/2023,12976,2
12977,Colton Curry,03/08/2022,12978,1
12979,Jill Rivera,04/01/2022,12980,7
12981,Theresa Flowers,01/02/2023,12982,4
12983,Sean Smith,04/09/2022,12984,8
12985,Claire Gould,01/14/2023,12986,8
12987,Benjamin Castillo,07/08/2022,12988,1
12989,Nicholas Walters,05/26/2022,12990,1
12991,David Brennan,03/04/2023,12992,8
12993,Adam Obrien,01/22/2023,12994,3
12995,Linda Boyd,01/25/2023,12996,3
12997,Tina Taylor,10/01/2022,12998,3
12999,Phillip Johnson,05/01/2023,13000,6
13001,Harold Thomas,02/09/2022,13002,1
13003,Cassandra Randall,01/08/2023,13004,5
13005,Deborah Wilson,08/25/2022,13006,7
13007,Miguel Hill,03/17/2023,13008,1
13009,Brittany Parker,05/18/2022,13010,7
13011,Gary Humphrey,07/02/2022,13012,8
13013,Rhonda Cochran,04/14/2022,13014,4
13015,Olivia Sawyer,05/06/2022,13016,7
13017,Tyler Long,01/04/2023,13018,4
13019,Joe Williams,05/29/2022,13020,8
13021,Chase Middleton,12/31/2022,13022,7
13023,Eric Thomas,10/10/2022,13024,2
13025,Michael Turner,09/15/2022,13026,4
13027,Christine Henry,03/29/2023,13028,1
13029,Stephanie Harris,06/25/2022,13030,5
13031,Jeffrey Wood,09/05/2022,13032,9
13033,Janice Jones,02/16/2022,13034,5
13035,Joseph Dougherty,01/27/2022,13036,3
13037,Peter Obrien,04/09/2022,13038,1
13039,Brandon Simpson,02/20/2022,13040,7
13041,Angela Gilbert,06/13/2022,13042,1
13043,Patrick Johnson,06/28/2022,13044,6
13045,Stephanie Randall,06/13/2022,13046,9
13047,Hunter Allen,02/28/2022,13048,2
13049,Emily Moore,02/11/2022,13050,8
13051,Michelle Sweeney,01/19/2023,13052,3
13053,Christine Hopkins,01/21/2023,13054,3
13055,Chad Andrews,02/06/2023,13056,6
13057,Robin Brewer,02/24/2023,13058,6
13059,Shirley Clark,12/30/2022,13060,9
13061,Margaret Escobar,02/03/2023,13062,5
13063,Andrew Hopkins,10/31/2022,13064,1
13065,Melanie Mason,03/21/2022,13066,2
13067,Jennifer Johnson,06/21/2022,13068,1
13069,Angela Cervantes,06/25/2022,13070,2
13071,James Aguirre,04/26/2023,13072,3
13073,Amanda Cox,11/27/2022,13074,9
13075,Scott Wheeler,04/08/2022,13076,6
13077,Timothy Bradley,01/30/2023,13078,6
13079,Kelli Mills,02/06/2023,13080,8
13081,Taylor Wilson,09/15/2022,13082,3
13083,Cheryl Carter,09/02/2022,13084,6
13085,Dean Hood,09/14/2022,13086,7
13087,Alison Harris,09/06/2022,13088,9
13089,Holly Neal,04/17/2022,13090,2
13091,Richard Patterson,01/14/2023,13092,7
13093,Lisa Sanchez,08/05/2022,13094,8
13095,Nathan Romero,08/10/2022,13096,9
13097,Elizabeth Gomez,10/19/2022,13098,4
13099,Brandon Johnson,04/26/2022,13100,8
13101,Brandon Johnson,02/16/2023,13102,3
13103,Sandy Barnes,07/12/2022,13104,8
13105,Katrina Cooper,06/18/2022,13106,3
13107,Melanie Carr,05/06/2023,13108,7
13109,Kevin Mahoney,01/21/2023,13110,2
